text,character
"notebook, and starts to write in it.",0
nottingham,1
now,0
now the statie is all alone on,0
noyle (o.s.),1
nt. car - day,0
nt. hospital room - day,0
nuke,1
number two,1
nun,1
nurse,1
nurse judy,1
nurse perez,1
nyah,1
o,1
o'connell,1
o'connor,1
o'connor's voice,1
o'daniel,1
o'hara,1
o'malley,1
o'neill,1
o'ryan,1
o'ryan (cont'd),1
o'shea,1
obi-wan,1
oblonsky,1
occupation: retired,0
oda mae,1
of a white cadillac that is p t to a fire hydrant.,0
of pleasantville,0
officer,1
officer 1,1
officer 3,1
"officer keogh to pat sr., dolores and pat.",0
officer michaels,1
officer rosko,1
officer slater,1
official,1
oh,1
oh my god,0
ok.,0
olaf,1
old joe (cont'd),1
old man,1
old man's pov,0
old nan i,1
old nick (o.s.) (cont'd),1
old salieri,1
old salieri (v.o.),1
old-timer,1
older chuck (v.o.),1
olive,1
oliver,1
oliver (v.o.),1
oliver v.o.,1
olivia,1
omer,1
omit,1
omitted,1
omp,1
on charlie,0
on chuck,0
on deborah...,0
on lechter and cordell.,0
on lisa swenson,0
on our house.,0
on phyllis,0
on post-graduate mfcc therapist,0
on scoreboard,0
on stage,0
on star rep (v.o.),1
"on starling as she fires at evelda. she runs forward, and",0
on stu and monkeybone - behind the plant,0
on table,0
on ted kramer,0
on the bike:,0
on the guerillas,0
"on the monitors,",0
on the road.,0
on the screen,0
on the suite's balcony mason,0
on the surface,0
on the tape,0
on the thames,0
on theparking lot of the a and p,0
on tidwell's living room,0
on tv screen: jon anik and fighteranalyst rashad evans,0
on wall-e,0
on-screen,0
once upon a december,0
opal,1
opening all the cages at once.,0
operations center,0
operator,1
operator (o.s.),1
operator's voice (v.o.),1
"or the pear-shaped, square-shaped",0
ordell,1
ore (cont'd),1
original victoria (cont'd),1
orlean,1
orsini-rosenberg,1
osborne,1
osbourne,1
oscar,1
oscar (cont'd),1
other side of the cellar.,0
other.,0
others,1
otto,1
ouisa,1
out 40-,0
out of altitude.,0
outside the hut,0
over ash's shoulder,0
over black,0
over his shoulder at bloom to see if he is watching. bloom,0
oveur,1
owen,1
owens,1
owner,1
ozim,1
ozim (cont'd),1
p,1
p.a. voice,1
pa,1
paddy,1
padiche,1
page 47,0
pai mei,1
painter,1
palm,1
palm.,0
palomino,1
pamela,1
pamelaphone (over),1
pan across new euclid,0
pancake,1
pantucci,1
para,1
paramedic,1
park ranger,1
park ranger joe,1
parker,1
parker (contd os),1
parrish,1
parsons,1
partridge,1
passenger,1
passerby,1
pat,1
pat boone,1
pat sr.,1
"pat struggles as pat sr. slaps pat in the face, dolores tries",0
pat touches danny's hair.,0
"pat walks into the room, camera moving back with him. dolores",0
patel,1
patience,1
patiencecatwoman,1
patient,1
patricia,1
patrick,1
patrick alternative line:,0
patsey,1
patterson,1
patty o'brien,1
paul,1
paul (cont'd),1
paul and sindell,0
paul marco,1
paul's apartment - living room - interior night,0
paula,1
pauline,1
pause. they exchange a look.,0
pedro,1
peg,1
pellit,1
pendergast,1
penelope,1
penelope (v.o.),1
penguin lookouts,1
penny,1
pennywise (o.c.),1
pentangeli,1
penthouse - living room - interior evening,0
people 3,1
perkins,1
perry,1
pete,1
peter,1
peter (cont'd),1
peter forente,1
peters,1
peterson,1
phil,1
phil (cont ' d ),1
phil (cont'd),1
philip,1
phillip,1
phipps,1
photographer,1
phreak,1
pi,0
pienaar,1
pierpaolo,1
pierpaolo (cont'd),1
pike,1
pilar,1
pilot's voice,1
pimenov,1
pinback,1
pincus,1
"pincus, dressed as a security guard. standing by a bank of",0
pinker,1
pinky,1
pinta,1
piper,1
pitch,1
pk,1
pk (v.o.),1
plague,1
plainclothes security guard,1
plaques.,0
plash,1
plato,1
player 2,1
plexor,1
plinter,1
plissken,1
po,1
po (cont'd),1
pocket),0
pol 2,1
pole,1
pole (cont'd),1
police loudspeaker (vo),1
police officer,1
policeman,1
polish man,1
politico,1
polo,1
polyakov (o.s.),1
ponytail man,1
pooch,1
poole,1
pope,1
poppa m,1
porthos,1
portnoy,1
pote,1
potter,1
pourer,1
pov,0
pov through kitchen window:,0
pov through the windshield,0
preacher,1
precious,1
precious (v.o.),1
prem,1
presco'.t,1
president,1
president (o.s.),1
president fletcher (cont'd),1
president's voice,1
price,1
priest,1
prince,1
prince charming,1
prince meshal,1
prince nasir (cont'd),1
"prince, then a moment-- who can live",0
princess of darkness,1
principal snur (cont'd),1
prisoner,1
prod. asst.,1
production manager's voice,1
professor donovan,1
professor stromwell (cont'd),1
programme.,0
proximo,1
pryce,1
psychiatrist,1
publicist,1
pull back to reveal,0
pumpkin,1
"punch him in the fucking neck, number",0
punchy,1
pupkin,1
puritan,1
purvis,1
pvt. adukwu,1
pvt. kerns,1
pvt.butz,1
qualen,1
quarter,1
queen victoria,1
queenan,1
queenie,1
question:),0
quick dissolve:,0
quietly),0
quill,1
quincy,1
quint,1
quint (o.s.),1
quoyle,1
r,1
r's al ghl (o.s.),1
r's prince,1
r.a.,1
rabbi,1
rachael,1
rachel,1
racine,1
radio,1
radio (daniels),1
radio (garber),1
radio announcer v.o. (cont'd),1
radio moscow (o.s.) (cont'd),1
radio newscaster joan (o.c.),1
radio.,0
rae,1
rain's gonna cover its tracks,0
raizo,1
raleigh,1
ralph,1
ram,1
rambo,1
ramirez,1
ramius,1
ramona,1
ramone,1
ramsey,1
rand,1
randal,1
randy,1
randy (cont'd),1
randy (o.s.),1
ranger,1
ranger one,1
ranon,1
rasputin (cont.),1
rath,1
ratso,1
raven,1
ravenna,1
rawhide,1
ray,1
rayburn,1
raymond,1
raymond (v.o.),1
raziel,1
razor charlie,1
"reads, sit on my lap.",0
real world,1
rear shot,1
rebecca,1
rebel leader,1
receptionist,1
record company rep,1
recorded voice,1
red,1
red (v.o.),1
redbeard,1
redmond,1
redridge,1
redykulous,1
reese,1
referee,1
regent beverly wilshire hotel - lobby - interior day,0
reggie,1
reiben,1
reilly,1
remember me  remember me,0
remembered behaviours from...from normal life.,0
remer,1
remmington,1
renai,1
renard,1
rene,1
renee,1
renfro,1
rennie,1
renton,1
repairman,1
reporter,1
reporter 1,1
restaurant guy,1
restonarlington,1
return,1
return on bond in the mig -,0
return to:,0
rev,1
reverend davis,1
reverend mother,1
reverend raleigh,1
reverse angle,1
reverse track on biker,0
revised - hunter - 42186  15,0
revised shooting draft,0
rex,1
rex (cont'd),1
rey,1
reyna,1
reynolds,1
rez,1
rhah,1
rham jas,0
rheya,1
rhiannon,1
rhodes,1
ricardo,1
rich,1
richard,1
richard (cont'd),1
richard barkley,1
richard scruggs,1
richards,1
richardson,1
richardson (o.s.),1
richelieu,1
richie,1
richmond (v.o.),1
rick,1
rico,1
riddick,1
riedenschneider,1
riggan,1
right now,0
riley,1
rincon,1
ripley,1
rise of the planet of the apes,0
rising up -,0
rita,1
rita),0
rizzo(o.s.),1
roach,1
road leading from bridge - ethan,0
rob,1
rob (cont.),1
robbie,1
robert,1
robert latham,1
roberta,1
robin,1
robot,1
robot driver,1
roboviking,1
rochester,1
rochester (cont'd),1
rocket,1
rocklin,1
rocknrolla,0
rocky,1
rod,1
rode,1
roderick,1
roderick (v.o.),1
rodriguez,1
roland,1
roll end credits.,0
rollo,1
roma,1
roman,1
roman cop,1
romeo,1
romeo v.o.,1
ron,1
ronald,1
ronald fleury,1
ronnie,1
ronny,1
ronny (cont'd),1
ronson,1
rookie,1
room - day,0
roper,1
roque,1
rory,1
rosalyn rosenfeld,1
roscoe,1
rose,1
rosemary,1
rosenfeld,1
ross,1
roston,1
rotors.,0
roy,1
royce,1
ruben,1
ruby,1
rudy,1
"rudy and fran enter the hotel, each of them carrying",0
ruffnut,1
ruiz,1
rumble.,0
rush,1
rush krod,1
russell,1
rusty,1
rutger.,1
ruth,1
ryan,1
ryan (cont'd),1
s,0
s.,0
sabrina,1
sabrina mcardle,1
sachiko,1
sadie,1
sailor,1
saito,1
sal,1
sal's mother,1
salazar,1
salceda,1
saleswoman,1
salieri,1
salim,1
sally,1
sam,1
sam (cont'd),1
sam (o.s.),1
sam and pilar,0
sam rogers,1
samantha,1
samantha (cont'd),1
sammy rosen,1
samuel,1
samuel (cont'd),1
sanderson,1
sandra,1
sandra (cont'd),1
sandra-,1
sandusky,1
sandy,1
santa,1
santiago,1
santos,1
sara,1
sara's face,1
sarah,1
sarah (v.o.),1
sarah robertson,1
sarah's sketch pad,0
sarge,1
sargeant,1
sasha,1
sasha (o.s.),1
saul,1
saul (v.o.),1
say--,0
sayer,1
scarlet,1
scarpo,1
scene 19,0
scene 60,0
schaefer,1
schaeffer,1
scheer,1
schindler,1
schuyler,1
scootsie double-day,0
scott,1
scott (cont'd),1
scott thorson (cont'd),1
scotty,1
scotty j.,1
scout master ward,1
screams,0
screen is black,0
sea bass unconscious on the floor with his pants undone.,0
sean,1
sean (cont'd),1
sebastian,1
sebastian (cont'd),1
second engineer (cont'd),1
second indian,1
second male (v.0.),1
second man,1
second policeman,1
second student,1
secretary,1
secretary 2,1
security car,1
security guard,1
security guard (o.s.),1
seitz,1
selena,1
semi-closeup,0
semple,1
semyon (cont'd),1
senator,1
sequence j,1
sergeant,1
sergeant craig (o.s.),1
sergeant v.o.,1
series of shots - day,0
series of shots. following george ...,0
seth,1
seth (cont'd),1
sethe,1
sethe (in kitchen),1
sex machine,1
seymour,1
sfx: screeeech,0
sfx: toilet flushing,0
sgt. nantz,1
shadowy colonnade,0
shane,1
shannon os,1
shapiro,1
sharecropper,1
shari,1
sharon,1
sharonda,1
shawn,1
she glimpses eyes peering at her off to the side.,0
she looks around.),0
sheena (cont'd),1
sheeni,1
sheldon,1
shelly,1
shep,1
shepard,1
shepherd,1
sherbert,1
sheriff,1
sheriff boyd,1
sheriff burke,1
sheriff storch,1
sheriff taggart,1
sherman,1
shermin,1
sheronda,1
sheryl,1
sheryl screams,1
shifty,1
shimon,1
shock,1
shoeless joe,1
shondra,1
shorty,1
shosanna,1
shot - bembry,0
shot continues,0
shotton,1
shp.vi,0
shrek,1
shut up shut up,0
shuttle disaster pic,0
sick boy,1
sid,1
sid 6.7,0
sidney,1
sidney (cont'd),1
sidra,1
siegel,1
simms,1
simon,1
simon (cont'd),1
sinclair,1
singing along at full blast.,0
sir,1
sir ivy (cont'd),1
sir jonathan,1
sir patrick,1
sir thomas,1
sissy,1
sissy (over),1
"sites road crews, particularly in mountainous areas...",0
six,1
skank,1
skank (o.s.),1
skeeter,1
skeleton ash,1
skillz,1
skinny pete,1
skip,1
skipper,1
skull cowboy,1
skylar,1
slade,1
slam,1
sleepily),0
slim,1
slim -,1
sloan,1
sloane,1
slow disolve,0
slow fade up:,0
slow motion...,0
slowly becoming...,0
small in the distance --,0
smash cut to:,0
smash to:,0
smashcut to:,0
smile ---,0
smith,1
smoker,1
smokie,1
snake,1
snapback to:,0
snatcher (cont'd),1
sniper,1
snow white,1
snowplow driver,1
snyder,1
social services,0
sofie,1
sofya,1
sol,1
solara,1
soldier 1 (o.s.),1
solomon,1
somerset,1
something hurts and don't need those,0
something over the older woman's shoulder.,0
sommerfield,1
sondra,1
sonja,1
sonny,1
sophie,1
sophina,1
sorsha,1
sound cop,1
sound),0
southampton,1
spangler (v.o.),1
sparky,1
specs,1
spector,1
speed (cont'd),1
speedman,1
speedman on tv (o.s.),1
spengler,1
spock prime (v.o.),1
spooner,1
spooner (v.o.),1
spot,1
spreading it over the bandage on his forehead.,0
st john,1
st. luc (v.o.),1
stacey,1
stacy,1
staircase - 221b baker street - night,0
stairs - continuous,0
stamp paid,0
stamper,1
stan,1
standard,1
stanley,1
stanton (cont'd),1
stantz,1
star (o.s.),1
star man,1
starck,1
stark,1
starks,1
starling,1
steadman (cont'd),1
steed,1
step,1
stephan,1
stephan (cont'd),1
stephanie,1
stephanie (cont'd),1
stephanie (v.0.),1
stephen,1
stephen (cont'd),1
stephen stills,1
stern,1
steve,1
steve (cont'd),1
steve allen,1
steve andrews.,1
steve rendazo,1
steven,1
steven (v.o.) (cont'd),1
steven's mom,1
steven's mother,1
stevens (o.s.),1
stevie,1
stewardess,1
stewart,1
stiglitz,1
stilgar,1
"still brandishing the pool cue, he somehow holds them off as 22",0
stobrod,1
stoddard,1
stokes,1
stone,1
stormie,1
strack jr.,1
"straight into camera and onto the hood, windshield and roof....",0
strasser,1
streiger,1
stryker,1
stu,1
stuart,1
stubby bill,1
stuckey,1
studio draft 3-18-2014,0
stump,1
subtitles),0
sue,1
sugai and kobo,0
sugai's daughter,1
sunaina,1
"super: houston tribune headline, flying heroes accept nasa",0
"super: majorca, spain",0
super: she was last heard from somewhere in the,0
"super: sunday, october 28th. day 13",0
supergirl,1
superimpose caption:,0
superman,1
supervisor,1
susan,1
susan (phone),1
susie,1
suzette's voice,1
suzie,1
suzy,1
swain,1
swana,1
sway,1
swede,1
sweeney,1
sweeping her to the ground...,0
sy,1
syd,1
syd nathan,1
sydney,1
sydney prosser,1
sykes,1
sykess,1
szpilman,1
t,0
"t dirt road, t brown suburban.",0
t h e service clerk,1
t h e ticket clerk,1
t.,1
t. campus cafe - night 125,0
t.j.,1
tabby,1
tad,1
take a curve.,0
talia,1
talkback vo,0
talley,1
talmadge,1
tamara,1
tan rev 6-25-12 72.,0
tanner,1
tao,1
tapp,1
tarek,1
tarek (cont'd),1
"taro - (ext. salvage barge, deck) -",0
tatiana,1
tatum,1
tax man,1
taya,1
taylor,1
taylor (o.s.),1
teacher,1
teague,1
technician,1
ted,1
ted (cont'd),1
teddy,1
teen 2,1
teenaged laroche,1
tehronne,1
telephone voice,1
telescope.,0
television - stock '62 dodger game,0
teller,1
telly,1
tenzin gyatso,1
terri,1
terry,1
tess,1
tessa,1
tex,1
text voice,1
thatcher,1
the .44 - interrogation room - day,0
the adelies,1
the babe,1
the backseat,0
the ballroom,0
the bat,0
the black falcon,0
the bride,1
the bride (japanese),1
the camera moves,0
the cat,1
the chase,1
the chinese preacher's pov,0
"the death, featuring the lovely santanico pandemonium,",0
the doctor,1
the door - full shot   9,0
the doorbell rings.,0
the elders (cont'd),1
the elevator indicator stopping at three,0
the end,0
the end.,0
the explosion is instantaneous. anna is engulfed in flames.,0
the eye as she says:,0
the face of an american man,0
the figure,1
the first class emergency room,0
the gang,1
the german captain,1
the girl,1
"the hand, seen through the cloth, gripping the automatic",0
the headlights of a gmc suburban,0
the heads...the heads and the ...skeletons...,0
the interview.,0
"the jet is taxiing, and, in the b.g., we see the flames from the",0
the kitchen,0
the knowledge,0
"the line brean and ames are in moves forward, past the man on the telephone.",0
the manager's office at the silver creek lodge,0
the masters are awaking,0
the mountain path and the two men,0
the mummy,1
the note to darryl,0
the nurse (cont'd),1
the observation room,0
the officer,1
the operative,1
the parking lot,0
the photo flutters from jesse's hand to the floor...,0
the polce c ar,0
the postman,1
the president,1
the room - later,0
the same - later,0
the sender is gary lewis...,0
the sheriff,1
"the shore, watches her.",0
the six men,0
the thing,1
the three men on deck,0
the upper ledge,0
the vampire,1
the voice,1
the warrior maximus,0
the way contini puts his image through,0
the white shark -- leaving the airplane far behind.,0
the wire,1
the workstation:,0
the worm is getting closer to the core.,0
the young woman doctor,0
thelma,1
them,1
them),0
thenardiercustomers,1
theodore,1
"there are no noises, no spikes, no voices... just empty",0
theresa,1
they all rise and head towards rafael's tent,0
they have stopped. waiting for the woman to look up.,0
this is still popped in,0
this is the utah state police we,0
this one goodnight kiss,0
this script was prepared,0
thomas,1
thompson,1
thor,1
thor (cont'd),1
three guys in ski masks,0
threepio,1
through the darkened,0
thug 1,1
thump thump,1
thunderstorm - night (stock),0
thunk,1
thunk (cont'd),1
ticket seller,1
tiffany,1
tiffany's mother,1
tight - margaret,0
tilley,1
tim,1
time clock,0
time cut:,0
time lapse,0
time lapse montage,0
time traveller,1
timmons,1
timmy,1
tin cup,1
tina,1
tintin,1
tishkoff,1
tit,1
tita,1
title card: three years later,0
title up: four weeks ago,0
title: grand reception,0
titles end.,0
titles: field marshal wilhelm keitel - hitler's chief,0
titterton,1
tj,1
tnt. living room day,0
to,0
to mexico man. tijuana. let's get,0
to:,0
toby,1
todd,1
todd ingram,1
tolstoy,1
tom,1
tom (cont'd),1
tom and jim,0
tomica,1
tommy,1
toni,1
tonita,1
tony,1
tony (cont'd),1
tony clifton,1
tooth,1
torvalds,1
tosca,1
total recall,0
toulour,1
tourist wife,1
tracey,1
tractor driver,1
tracy,1
"train's emergency brakes suddenly kick in, gears screech, people",0
trainer,1
trask,1
trask (v.o.),1
travers (cont'd),1
travis,1
travis (v.o.),1
treadwell,1
treasure hunter,1
trembles as the building across the street is flattened--,0
trembling...,0
trent,1
trentino,1
trevor,1
trevor (cont'd),1
trevor (off camera),1
trillian,1
trinity,1
trip,1
tristan,1
trixie,1
tron,1
trooper,1
trooper napoli (cont'd),1
troublemaker,1
troxell,1
troy,1
trudy,1
trudy's voice,1
truman,1
trying first to,0
tubbs,1
tully,1
tunnel,1
tupolev,1
turkish,1
tv chat tv chat,0
tv host,1
twigg,1
twist,1
two creatures,1
two hours later --,0
two messerschmidt fighter bombers,0
two minutes later.,0
"two more towards her. their eyes meet, then he shovels another, then",0
two shot,0
tyler,1
tyrell,1
ugly old woman,1
ukafa,1
una,1
uncle,1
uncle billy,1
uncle henry (cont'd),1
uncle john,1
undersecretary (v.o.),1
underwater,1
unicron,1
uniform,1
uniformed attendant,1
uniformed maid,1
"unmarked metal crates, toward the cockpit.",0
up on the hill,0
upham,1
upset-,0
ut to:,0
v,1
v (v.o.),1
v.p. chandler,1
vada,1
vader,1
val's voice,1
valemtin,1
valenitn,1
valentin,1
valentina,1
valentine,1
valerian,1
valerie,1
valerie (v.o.),1
valet,1
valet 2,1
valjean,1
valka (cont'd),1
van dyke,1
vanessa,1
vanity,1
variety: gong show em-barris-ment of riches,0
vaughn,1
vaulted passage,0
veasey,1
venkman,1
vermillion,1
vernon,1
verona,1
veronica,1
vessel (a jar cover). he does the same with his own finger.,0
vic,1
vice captain,1
vick,1
vickers,1
vicki,1
vicky,1
victor,1
victor (o.s.),1
victoria,1
video monitor: hanna,0
view on michael,0
view on pentangeli,0
vig,1
vigman,1
vigoda,1
vile boorish man to slander and to,0
villagers,1
vince,1
vincent,1
viola,1
violet,1
viper,1
virgil,1
virginia,1
vito,1
vitruvius,1
vitti,1
vittoria,1
vivian,1
vivo,1
vizzini,1
voice,1
voice (o.s. on phone),1
voice (o.s.),1
voice (v.o.),1
voice 2,1
voice from the gallery,0
voice over,1
voices,1
volstagg,1
vr0000000000mi,0
vriess,1
vronsky,1
w,0
wade,1
waiter,1
waiting f...,0
waitress,1
waitress.,1
wallace,1
walls,1
wally,1
walsh,1
walt,1
walter,1
walter (cont'd),1
wanda,1
wanna bet,0
wannabe,1
warden,1
warden (con't),1
warren,1
was it wrong am i mad is that,0
washer girl,1
washington,1
watching real tv,0
waters,1
watkins,1
watson,1
watts,1
wayne,1
wayne (o.s.),1
wayne (v.o.),1
we are sex bob-omb we are here to,0
we hear oliver's answer over this image:,0
"we see on the monitor the young girl running with the bag of potato chips,",0
we see pat as he looks into a cabinet of videotaped football,0
we see the title of the book:,0
we see:,0
we're gonna get you outta there,0
weapons developer,1
weasel,1
weaver,1
webster,1
weeks...in the basement of this building,0
weemack,1
wehdy,1
weir,1
welles,1
wells,1
wendell,1
wendy,1
wes,1
wesker,1
wesley,1
wesley (v.0.),1
west,1
westley,1
whale,1
what choice do i have shoot it.,0
what is going on,0
what the,0
what they've accomplished.,0
wheeler,1
where's z,0
which then draws,0
whip,1
whip's pov -- night,0
whitacre,1
white,1
white girl,1
whitfield cook,1
who continues walking.,0
whole audience,1
whoosh -- our dark screen lights.,0
whore 2,1
wickwire,1
wide shot,0
wider,1
"wider angle, pulling up and away",0
wider: the column,0
wife,1
wife's voice,1
wigand,1
wigand (cont'd),1
wilkie,1
wilkins,1
wilkinson,1
will,1
will (cont' d),1
will fire didn't do anything,0
will turner,1
willard,1
willard (v.o.),1
william,1
williamson,1
willie,1
willoughby,1
willow,1
wills,1
willy,1
wilma,1
wilson,1
win,1
winch operator,1
wind in his hair,0
wink,1
winnie (cont'd),1
winston,1
winters,1
wipe to,0
wipe to:,0
wisdom,1
wishful,1
witch,1
witch (cont'd),1
with the crawl:,0
with the guard,0
wizard,1
wolf,1
wolf (cont'd),1
woman,1
woman (cont'd),1
woman (v.0.),1
woman (v.o.),1
woman attendant,1
woman jogger,1
woman's voice (o.s.),1
women (oc),1
woo holy fucking fuck i coulda,0
woodward,1
woody,1
"woody, terri, and phil",0
worm,1
wounded bartender,1
wreck-gar (v.o.),1
wren,1
writer,1
wyatt,1
wybie (cont'd),1
x (v.o.),1
x-takks,1
x1294 through his sights - 294,0
xander,1
"xbox360, xbox360.",0
y,1
yeeeeaaaayyy,1
yeoman,1
yllo,1
yn'. music room - day -,0
yoda,1
yondu,1
yondu (cont'd),1
yorgi,1
yori,1
you say it's not true,0
you stupid bitch,0
you wanna see me kick some ass you wanna,0
young carl,1
young cop,1
young detective,1
young gatsby,1
young man,1
young otis,1
young oxford,1
young salesman,1
your life awaits.,0
yp-3.,0
yule may,1
yuri,1
yuri (v.o.),1
yusuf,1
z,1
zabranski,1
zabranski (cont'd),1
zack,1
zainab (o.s.),1
zaius,1
zaphod,1
zaphod (cont'd),1
zaphod head 2,0
zed,1
zep,1
zinnowitz,1
zito,1
zoe,1
zoe (cont'd),1
zus,1
